axis,coordinate_m,coordinate_mm,quantization_axis_x,quantization_axis_y,quantization_axis_z,total_intensity_w_per_m2,total_intensity_per_watt_path_m_inv2,scalar_shift_hz,vector_shift_hz,tensor_shift_hz,total_shift_hz,scalar_shift_hz_per_watt_path,vector_shift_hz_per_watt_path,tensor_shift_hz_per_watt_path,total_shift_hz_per_watt_path,bare_stretched_transition_frequency_hz,shifted_stretched_transition_frequency_hz,fixed_carrier_effective_detuning_hz,center_compensated_effective_detuning_hz
y,-7.999999999999978e-05,-0.07999999999999978,0.0,1.0,0.0,30744.685982509276,802848.8969320299,-16311419.434252216,-223965.09553108003,15704.577407172374,-16519679.95237612,-425946946.00670785,-5848494.59840633,410100.2252976325,-431385340.3798165,384228115000000.0,384228098480320.06,1519679.9523761198,-14820011.475317843
y,-6.999999999999997e-05,-0.06999999999999997,0.0,1.0,0.0,30757.162113850303,803174.6913893492,-16318038.575242497,-195963.57928047312,12027.340741591157,-16501974.81378138,-426119794.4152331,-5117279.244734689,314074.9999172384,-430922998.6600506,384228115000000.0,384228098498025.2,1501974.8137813807,-14837716.613912582
y,-5.999999999999994e-05,-0.05999999999999994,0.0,1.0,0.0,30767.98139216036,803457.2197476408,-16323778.682218766,-167964.41493699027,8838.658132662298,-16482904.439023092,-426269688.2393818,-4386125.307401511,230807.59179665172,-430425005.95498663,384228115000000.0,384228098517095.56,1482904.4390230924,-14856786.98867087
y,-4.9999999999999914e-05,-0.04999999999999991,0.0,1.0,0.0,30777.140978144278,803696.4078631976,-16328638.248808993,-139967.2663828794,6139.276382848092,-16462466.238809027,-426396588.14262855,-3655024.0092227757,160317.5025022055,-429891294.64934915,384228115000000.0,384228098537533.75,1462466.2388090268,-14877225.188884936
y,-3.999999999999967e-05,-0.039999999999999675,0.0,1.0,0.0,30784.6384673028,803892.1929463207,-16332615.999319702,-111971.79756084294,3929.82793787536,-16440657.968942668,-426500460.81225383,-2923966.574593138,102621.247354773,-429321806.13949215,384228115000000.0,384228098559342.0,1440657.9689426683,-14899033.458751295
y,-3.000000000000008e-05,-0.03000000000000008,0.0,1.0,0.0,30790.47189094107,804044.5235876545,-16335710.88927095,-83977.67246399685,2210.8306190067397,-16417477.731115943,-426581278.97331417,-2192944.2292237217,57732.348438455294,-428716490.8540995,384228115000000.0,384228098582522.25,1417477.7311159428,-14922213.69657802
y,-2.0000000000000052e-05,-0.020000000000000052,0.0,1.0,0.0,30794.63971699456,804153.3597797547,-16337922.105834557,-55984.555125777064,982.6874037528046,-16392923.973556578,-426639021.40008605,-1461948.1998785438,25661.32887422479,-428075308.2710903,384228115000000.0,384228098607076.0,1392923.9735565782,-14946767.454137385
y,-1.0000000000000026e-05,-0.010000000000000026,0.0,1.0,0.0,30797.140850671894,804218.672933874,-16339249.068175148,-27992.109609828258,245.686255197156,-16366995.491529778,-426673672.9249714,-730969.7141104736,6415.708363019654,-427398226.9307188,384228115000000.0,384228098633004.5,1366995.4915297776,-14972695.936164185
y,0.0,0.0,0.0,1.0,0.0,30797.974634914408,804240.4458919638,-16339691.427693969,0.0,4.331163404506403e-09,-16339691.427693963,-426685224.44486445,0.0,1.131014889440916e-07,-426685224.4448643,384228115000000.0,384228098660308.56,1339691.427693963,-15000000.0
y,1.0000000000000026e-05,0.010000000000000026,0.0,1.0,0.0,30797.140850671894,804218.672933874,-16339249.068175148,27992.109609828258,245.686255197156,-16311011.272310123,-426673672.9249714,730969.7141104736,6415.708363019654,-425936287.5024979,384228115000000.0,384228098688988.75,1311011.2723101228,-15028680.15538384
y,2.0000000000000052e-05,0.020000000000000052,0.0,1.0,0.0,30794.639716994556,804153.3597797545,-16337922.105834557,55984.555125777064,982.6874037528046,-16280954.863305027,-426639021.40008605,1461948.1998785438,25661.32887422479,-425151411.8713333,384228115000000.0,384228098719045.1,1280954.8633050267,-15058736.564388936
y,3.000000000000008e-05,0.03000000000000008,0.0,1.0,0.0,30790.47189094107,804044.5235876545,-16335710.88927095,83977.67246399685,2210.8306190067397,-16249522.386187946,-426581278.97331417,2192944.2292237217,57732.348438455294,-424330602.395652,384228115000000.0,384228098750477.6,1249522.3861879464,-15090169.041506017
y,4.0000000000000105e-05,0.040000000000000105,0.0,1.0,0.0,30784.6384673028,803892.1929463207,-16332615.999319702,111971.79756084294,3929.82793787536,-16216714.373820985,-426500460.81225383,2923966.574593138,102621.247354773,-423473872.9903059,384228115000000.0,384228098783285.6,1216714.3738209847,-15122977.053872978
y,5.000000000000013e-05,0.05000000000000013,0.0,1.0,0.0,30777.140978144278,803696.4078631976,-16328638.248808993,139967.2663828794,6139.276382848092,-16182531.70604327,-426396588.14262855,3655024.0092227757,160317.5025022055,-422581246.63090366,384228115000000.0,384228098817468.3,1182531.7060432695,-15157159.721650694
y,6.000000000000016e-05,0.06000000000000016,0.0,1.0,0.0,30767.981392160356,803457.2197476407,-16323778.682218764,167964.41493699027,8838.658132662298,-16146975.609149111,-426269688.23938173,4386125.307401511,230807.59179665172,-421652755.3401836,384228115000000.0,384228098853024.4,1146975.6091491114,-15192715.818544852
y,7.000000000000018e-05,0.07000000000000019,0.0,1.0,0.0,30757.162113850303,803174.6913893492,-16318038.575242497,195963.57928047312,12027.340741591157,-16110047.655220432,-426119794.4152331,5117279.244734689,314074.9999172384,-420688440.17058116,384228115000000.0,384228098889952.4,1110047.6552204322,-15229643.77247353
y,8.000000000000021e-05,0.08000000000000021,0.0,1.0,0.0,30744.685982509272,802848.8969320299,-16311419.434252216,223965.09553108003,15704.577407172374,-16071749.761313956,-425946946.00670785,5848494.59840633,410100.2252976325,-419688351.1830037,384228115000000.0,384228098928250.25,1071749.7613139562,-15267941.666380007
y,9.000000000000024e-05,0.09000000000000023,0.0,1.0,0.0,30730.556271037938,802479.9218423124,-16303922.995666858,251969.29987714687,19869.507286266155,-16032084.188503446,-425751188.357643,6579780.147443637,518860.7883793955,-418652547.42182,384228115000000.0,384228098967915.8,1032084.188503446,-15307607.239190517
y,0.00010000000000000026,0.10000000000000026,0.0,1.0,0.0,30714.776684570817,802067.8628739307,-16295551.22522462,279976.52858769154,24521.155859217277,-15991053.540777711,-425532572.8001856,7311144.6729807,640331.2411215008,-417581096.8860834,384228115000000.0,384228099008946.44,991053.5407777112,-15348637.886916252
y,0.00011000000000000029,0.11000000000000029,0.0,1.0,0.0,30697.35135892414,801612.828027191,-16286306.317159431,307987.11802246224,29658.435341940367,-15948660.763795026,-425291156.6332878,8042596.958520883,774483.1777612894,-416474076.4970055,384228115000000.0,384228099051339.25,948660.7637950256,-15391030.663898937
y,0.00012000000000000031,0.12000000000000031,0.0,1.0,0.0,30678.28485886423,801114.936503753,-16276190.693282276,336001.4046421005,35280.14514565016,-15904909.143494526,-425027003.09871686,8774145.79020222,921285.2468195995,-415331572.06169504,384228115000000.0,384228099095090.9,904909.1434945259,-15434782.284199437
y,0.00013000000000000034,0.13000000000000034,0.0,1.0,0.0,30657.582176197357,800574.3186567504,-16265207.001967756,364019.72501821665,41384.97238401855,-15859802.304565523,-424740181.354591,9505799.957060527,1080703.1643443713,-414153678.2331862,384228115000000.0,384228099140197.7,859802.3045655228,-15479889.12312844
y,0.00013999999999999993,0.13999999999999993,0.0,1.0,0.0,30635.24872768216,799991.1159362765,-16253358.117046578,392042.415843503,47971.49242738158,-15813344.208775694,-424430766.44645846,10237568.251293477,1252699.728382887,-412940498.4667821,384228115000000.0,384228099186655.8,813344.2087756936,-15526347.21891827
y,0.00014999999999999996,0.14999999999999997,0.0,1.0,0.0,30611.290352765995,799365.4808302725,-16240647.136604527,420069.81394186016,55038.1695037647,-15765539.153158901,-424098839.2759344,10969459.46852504,1437234.834676596,-411692144.9727327,384228115000000.0,384228099234460.9,765539.1531589013,-15574152.274535062
y,0.00015999999999999999,0.15999999999999998,0.0,1.0,0.0,30585.713311146385,798697.5768008487,-16227077.381688757,448102.2562785459,62583.357346303485,-15716391.768063908,-423744486.5669179,11701482.408070512,1634265.4935674833,-410408738.6652799,384228115000000.0,384228099283608.25,716391.7680639084,-15623299.659630055
y,0.00017,0.17,0.0,1.0,0.0,30558.524280159036,797987.5782160766,-16212652.394922014,476140.0799702528,70605.29988669479,-15665907.015065067,-423367800.82940453,12433645.873199662,1843745.8481064513,-409090409.1080984,384228115000000.0,384228099334093.0,665907.0150650665,-15673784.412628897
y,0.00018000000000000004,0.18000000000000005,0.0,1.0,0.0,30529.73035199412,797235.6702772968,-16197375.939025706,504183.6222953375,79102.13199431574,-15614090.184736053,-422968880.3209186,13165958.671403866,2065627.1933542448,-407737294.4561605,384228115000000.0,384228099385909.8,614090.1847360525,-15725601.24295791
y,0.00019000000000000006,0.19000000000000006,0.0,1.0,0.0,30499.339030742165,796442.0489419765,-16181251.995252661,532233.220703911,88071.88026050113,-15560946.894288251,-422547829.00558734,13898429.614659593,2299857.9968616148,-406349541.39406615,384228115000000.0,384228099439053.1,560946.8942882512,-15778744.533405712
y,0.0002000000000000001,0.2000000000000001,0.0,1.0,0.0,30467.358229271485,795606.9208421696,-16164284.761730468,560289.212828019,97512.46382759893,-15506483.085074853,-422104756.51087946,14631067.519694246,2546383.920318795,-404927305.07086647,384228115000000.0,384228099493516.94,506483.08507485315,-15833208.34261911
y,0.00021000000000000012,0.21000000000000013,0.0,1.0,0.0,30433.796265938996,794730.5031986232,-16146478.65171638,588351.9364918272,107421.69526226551,-15450705.019962285,-421639778.08203506,15363881.20825214,2805147.842360224,-403470749.0314226,384228115000000.0,384228099549295.0,450705.0199622847,-15888986.407731678
y,0.00022000000000000014,0.22000000000000014,0.0,1.0,0.0,30398.661861136137,793813.0237305816,-16127838.2917648,616421.7297217987,117797.28147251531,-15393619.280570485,-421153014.5342123,16096879.507360265,3076089.882511853,-401980045.14434016,384228115000000.0,384228099606380.75,393619.2805704847,-15946072.147123478
y,0.00023000000000000017,0.23000000000000018,0.0,1.0,0.0,30361.96413367214,792854.7205613398,-16108368.519808447,644498.9307568793,128636.82466798203,-15335232.764383584,-420644592.2023801,16830071.249594267,3359147.4262668425,-400455373.526519,384228115000000.0,384228099664767.25,335232.76438358426,-16004458.663310379
y,0.0002400000000000002,0.24000000000000019,0.0,1.0,0.0,30323.712596996607,791855.8421196026,-16088074.383154254,672583.8780587328,139937.82336283685,-15275552.681732684,-420114642.88898414,17563465.27334572,3654255.151275195,-398896922.4643632,384228115000000.0,384228099724447.3,275552.6817326844,-16064138.745961279
y,0.0002500000000000002,0.2500000000000002,0.0,1.0,0.0,30283.91715526369,790816.647036707,-16066961.136395244,700676.9103219263,151697.67342079035,-15214586.552652525,-419563303.8094187,18297070.42308809,3961345.054632324,-397304888.3316982,384228115000000.0,384228099785413.44,214586.55265252478,-16125104.875041438
y,0.00026000000000000025,0.26000000000000023,0.0,1.0,0.0,30242.58809924002,789737.4040397636,-16045034.239239508,728778.36648419,163913.66914153573,-15152342.203613782,-418990717.5353341,19030895.549644668,4280346.481249802,-395679475.50443965,384228115000000.0,384228099847657.8,152342.2036137823,-16187349.22408018
y,0.0002700000000000003,0.2700000000000003,0.0,1.0,0.0,30199.736102058967,788618.3918407867,-16022299.354257658,756888.5857366727,176583.00438805157,-15088827.76413293,-418397031.935815,19764949.51045638,4611186.153293092,-394020896.2720654,384228115000000.0,384228099911172.25,88827.76413292997,-16250863.663561033
y,0.0002800000000000003,0.2800000000000003,0.0,1.0,0.0,30155.372214823485,787459.8990218687,-15998762.344549917,785007.9075341568,189702.77375407386,-15024051.663261682,-417782400.1164596,20499241.169848517,4953788.200668238,-392329370.7459427,384228115000000.0,384228099975948.3,24051.663261681795,-16315639.764432281
y,0.0002900000000000003,0.2900000000000003,0.0,1.0,0.0,30109.50786206025,786262.2239164729,-15974429.27133436,813136.6716053796,203269.97377108893,-14958022.625957895,-417146980.3564012,21233779.39930027,5308074.192540573,-390605126.76456046,384228115000000.0,384228100041977.4,-41977.37404210493,-16381668.801736068
y,0.00030000000000000035,0.3000000000000004,0.0,1.0,0.0,30062.154837027574,785025.6744869063,-15949306.391457556,841275.217963317,217281.50415411586,-14890749.669340126,-416490936.04330194,21968573.077713277,5673963.169866361,-388848399.7957224,384228115000000.0,384228100109250.3,-109250.33065987378,-16448941.758353837
y,0.00030999999999999995,0.30999999999999994,0.0,1.0,0.0,30013.325296879975,783750.5681980503,-15923400.15482914,869423.8869154776,231734.16908561258,-14822242.09882805,-415814435.6063609,22703631.09168043,6051371.678919975,-387059432.8357605,384228115000000.0,384228100177757.9,-177757.90117195062,-16517449.328865914
y,0.00031999999999999997,0.31999999999999995,0.0,1.0,0.0,29963.031757691955,782437.2318874149,-15896717.20178173,897583.0190742424,246624.678536706,-14752509.504170781,-415117652.4473724,23438962.33575588,6440213.805795736,-385238476.30582076,384228115000000.0,384228100247490.5,-247490.495829219,-16587181.923523182
y,0.00033,0.33,0.0,1.0,0.0,29911.28708934412,781086.0016315975,-15869264.360357758,925752.955367192,261949.64962504208,-14681561.755365523,-414400764.8698761,24174575.71272472,6840401.211866022,-383385787.9452853,384228115000000.0,384228100318438.25,-318438.2446344774,-16658129.67232844
y,0.00034,0.34,0.0,1.0,0.0,29858.104510274374,779697.2226092183,-15841048.643524757,953934.0370474685,277705.6080084324,-14609408.998468857,-413663956.0064384,24910480.13387356,7251843.170174143,-381501632.70239073,384228115000000.0,384228100390591.0,-390591.00153114274,-16730282.429225106
y,0.00035000000000000005,0.35000000000000003,0.0,1.0,0.0,29803.49758209719,778271.2489604114,-15812077.246320672,982126.6057041594,293888.9893135521,-14536061.651302962,-412907413.7441069,25646684.519261707,7674446.602742538,-379586282.6221027,384228115000000.0,384228100463938.4,-463938.34869703837,-16803629.776391
y,0.0003600000000000001,0.3600000000000001,0.0,1.0,0.0,29747.480204094263,776808.4436429573,-15782357.542930868,1010331.0032726971,310496.14059878903,-14461530.399059381,-412131330.6480809,26383197.797992706,8108116.118772755,-377640016.73131543,384228115000000.0,384228100538469.6,-538469.6009406187,-16878161.02863458
y,0.0003700000000000001,0.3700000000000001,0.0,1.0,0.0,29690.066607579356,775309.1782851287,-15751897.083698457,1038547.5720452624,327523.3218505257,-14385826.189802667,-411335903.8836412,27120028.90848603,8552754.053718507,-375663120.92143655,384228115000000.0,384228100614173.8,-614173.8101973329,-16953865.237891294
y,0.00038000000000000013,0.3800000000000001,0.0,1.0,0.0,29631.271350140873,773773.8330353455,-15720703.592069704,1066776.6546812297,344966.70751188777,-14308960.229876585,-410521335.1363835,27857186.798749827,9008260.509206511,-373655887.82842714,384228115000000.0,384228100691039.75,-691039.7701234147,-17030731.197817378
y,0.00039000000000000016,0.3900000000000002,0.0,1.0,0.0,29571.10930976515,772202.7964087132,-15688784.961476205,1095018.594217625,362822.388043172,-14230943.97921541,-409687830.5308022,28594680.426654022,9474533.393784605,-371618616.7103636,384228115000000.0,384228100769056.0,-769056.0207845904,-17108747.448478553
y,0.0004000000000000002,0.4000000000000002,0.0,1.0,0.0,29509.595678844016,770596.4651305401,-15656149.252155604,1123273.734079597,381086.3715130403,-14151789.146562966,-408835600.547268,29332518.760203756,9951468.46447326,-369551613.32259095,384228115000000.0,384228100848210.9,-848210.8534370344,-17187902.281131
y,0.0004100000000000002,0.4100000000000002,0.0,1.0,0.0,29446.74595806987,768955.2439769165,-15622804.687912667,1151542.4180909302,399754.5852195578,-14071507.68460218,-407964859.93744844,30070710.777813904,10438959.369096437,-367455189.79053813,384228115000000.0,384228100928492.3,-928492.3153978195,-17268183.743091784
y,0.00042000000000000023,0.42000000000000026,0.0,1.0,0.0,29382.575950221784,767279.5456124491,-15588759.652822541,1179824.9904845352,418822.87734022207,-13990111.784997784,-407075827.6382189,30809265.468583032,10936897.689369487,-365329664.4802664,384228115000000.0,384228101009888.2,-1009888.2150022164,-17349579.64269618
y,0.00043000000000000026,0.43000000000000027,0.0,1.0,0.0,29317.10175384612,765569.79042524,-15554022.687878042,1208121.7959130413,438287.01860998804,-13907613.873355012,-406168726.6841118,31548191.83256999,11445172.984718118,-363175361.8668237,384228115000000.0,384228101092386.1,-1092386.1266449876,-17432077.55433895
y,0.0004400000000000003,0.4400000000000003,0.0,1.0,0.0,29250.339756835205,763826.4063592037,-15518602.487582847,1236433.1794593404,458142.7040264037,-13824026.604097102,-405243784.11835307,32287498.88106926,11963672.836805325,-360992612.4004784,384228115000000.0,384228101175973.4,-1175973.3959028982,-17515664.82359686
