Wavelength (nm),Differential Scalar Polarizability,Differential Vector Polarizability,Differential Tensor Polarizability
608.310069250577,1.4328504556556616e-38,-1.322111070208212e-38,4.00131087819445e-39
608.3200693339111,1.4319766090599636e-38,-1.32156595919908e-38,4.008198535743592e-39
608.3300694172451,1.431100766597784e-38,-1.3210185392285563e-38,4.015103542607674e-39
608.3400695005791,1.4302229211342459e-38,-1.3204688008079243e-38,4.022025965294451e-39
608.3500695839132,1.4293430654996687e-38,-1.3199167343983012e-38,4.028965870651586e-39
608.3600696672472,1.428461192489357e-38,-1.319362330410316e-38,4.035923325868747e-39
608.3700697505813,1.427577294863398e-38,-1.318805579203805e-38,4.042898398479543e-39
608.3800698339153,1.426691365346387e-38,-1.3182464710874282e-38,4.0498911563643927e-39
608.3900699172493,1.4258033966272486e-38,-1.3176849963183867e-38,4.056901667752112e-39
608.4000700005834,1.4249133813589676e-38,-1.3171211451020496e-38,4.0639300012226896e-39
608.4100700839174,1.4240213121584136e-38,-1.316554907591649e-38,4.070976225709029e-39
608.4200701672514,1.423127181606055e-38,-1.31598627388791e-38,4.0780404104997664e-39
608.4300702505855,1.4222309822457754e-38,-1.3154152340387325e-38,4.085122625241078e-39
608.4400703339195,1.42133270658459e-38,-1.3148417780388181e-38,4.092222939939463e-39
608.4500704172535,1.4204323470924562e-38,-1.3142658958293463e-38,4.099341424963697e-39
608.4600705005874,1.4195298962020131e-38,-1.313687577297613e-38,4.1064781510473775e-39
608.4700705839215,1.4186253463083264e-38,-1.313106812276662e-38,4.113633189291427e-39
608.4800706672555,1.417718689768674e-38,-1.3125235905449524e-38,4.120806611166202e-39
608.4900707505896,1.4168099189023196e-38,-1.3119379018259934e-38,4.127998488513938e-39
608.5000708339236,1.415899025990197e-38,-1.311349735787959e-38,4.135208893551505e-39
608.5100709172576,1.4149860032747351e-38,-1.31075908204335e-38,4.142437898872501e-39
608.5200710005917,1.4140708429595549e-38,-1.3101659301486e-38,4.1496855774500626e-39
608.5300710839257,1.413153537209273e-38,-1.309570269603734e-38,4.15695200263887e-39
608.5400711672597,1.412234078149199e-38,-1.30897208985197e-38,4.164237248178134e-39
608.5500712505938,1.4113124578650973e-38,-1.3083713802793422e-38,4.171541388193965e-39
608.5600713339278,1.410388668402945e-38,-1.3077681302143359e-38,4.178864497201799e-39
608.5700714172618,1.4094627017686655e-38,-1.3071623289275018e-38,4.1862066501090243e-39
608.5800715005959,1.4085345499278271e-38,-1.3065539656310383e-38,4.193567922217853e-39
608.5900715839299,1.407604204805452e-38,-1.3059430294784488e-38,4.200948389227463e-39
608.6000716672639,1.4066716582857053e-38,-1.3053295095641255e-38,4.208348127236891e-39
608.610071750598,1.405736902211625e-38,-1.3047133949229443e-38,4.215767212747756e-39
608.620071833932,1.4047999283848613e-38,-1.3040946745298747e-38,4.2232057226668426e-39
608.6300719172659,1.4038607285654356e-38,-1.303473337299602e-38,4.230663734308552e-39
608.6400720006,1.40291929447138e-38,-1.302849372086055e-38,4.2381413253983575e-39
608.650072083934,1.4019756177785815e-38,-1.3022227676820876e-38,4.245638574074482e-39
608.660072167268,1.4010296901204006e-38,-1.301593512818988e-38,4.253155558891606e-39
608.6700722506021,1.4000815030874383e-38,-1.3009615961661037e-38,4.260692358823186e-39
608.6800723339361,1.399131048227259e-38,-1.300327006330423e-38,4.268249053264219e-39
608.6900724172701,1.398178317044078e-38,-1.2996897318561323e-38,4.275825722034351e-39
608.7000725006042,1.397223300998505e-38,-1.2990497612242176e-38,4.2834224453803985e-39
608.7100725839382,1.3962659915072212e-38,-1.2984070828520016e-38,4.2910393039795795e-39
608.7200726672722,1.3953063799427032e-38,-1.2977616850927403e-38,4.298676378942184e-39
608.7300727506063,1.3943444576329413e-38,-1.2971135562351714e-38,4.306333751814515e-39
608.7400728339403,1.393380215861134e-38,-1.2964626845030958e-38,4.3140115045817585e-39
608.7500729172743,1.3924136458653726e-38,-1.2958090580548956e-38,4.3217097196712394e-39
608.7600730006084,1.3914447388383553e-38,-1.2951526649831256e-38,4.3294284799551424e-39
608.7700730839424,1.3904734859270764e-38,-1.2944934933140327e-38,4.337167868753695e-39
608.7800731672764,1.389499878232551e-38,-1.2938315310071465e-38,4.344927969837885e-39
608.7900732506105,1.3885239068094305e-38,-1.2931667659547491e-38,4.352708867433212e-39
608.8000733339444,1.3875455626658138e-38,-1.2924991859815113e-38,4.360510646221701e-39
608.8100734172784,1.3865648367627668e-38,-1.2918287788439078e-38,4.368333391346424e-39
608.8200735006125,1.3855817200141757e-38,-1.2911555322298669e-38,4.3761771884132556e-39
608.8300735839465,1.3845962032863135e-38,-1.2904794337582134e-38,4.3840421234949785e-39
608.8400736672805,1.3836082773975605e-38,-1.2898004709782326e-38,4.391928283134087e-39
608.8500737506146,1.3826179331180802e-38,-1.2891186313691725e-38,4.399835754346083e-39
608.8600738339486,1.381625161169481e-38,-1.288433902339765e-38,4.407764624622765e-39
608.8700739172826,1.380629952224492e-38,-1.2877462712277399e-38,4.415714981935433e-39
608.8800740006167,1.3796322969066466e-38,-1.2870557252993318e-38,4.423686914738164e-39
608.8900740839507,1.3786321857899067e-38,-1.2863622517487713e-38,4.431680511971288e-39
608.9000741672847,1.3776296093983717e-38,-1.2856658376978007e-38,4.439695863064603e-39
608.9100742506188,1.376624558205886e-38,-1.2849664701951437e-38,4.447733057940958e-39
608.9200743339528,1.3756170226357658e-38,-1.2842641362160407e-38,4.455792187019224e-39
608.9300744172868,1.3746069930603935e-38,-1.2835588226616917e-38,4.463873341218185e-39
608.9400745006209,1.3735944598008646e-38,-1.2828505163587436e-38,4.471976611959992e-39
608.9500745839549,1.372579413126699e-38,-1.2821392040587994e-38,4.480102091173236e-39
608.9600746672888,1.3715618432554075e-38,-1.2814248724378477e-38,4.488249871297035e-39
608.9700747506229,1.3705417403521782e-38,-1.280707508095757e-38,4.496420045284279e-39
608.9800748339569,1.369519094529531e-38,-1.2799870975557566e-38,4.50461270660502e-39
608.9900749172909,1.368493895846913e-38,-1.279263627263857e-38,4.5128279492505215e-39
609.000075000625,1.3674661343103377e-38,-1.2785370835883225e-38,4.521065867736756e-39
609.010075083959,1.366435799872053e-38,-1.2778074528191376e-38,4.529326557107866e-39
609.020075167293,1.3654028824301022e-38,-1.2770747211674172e-38,4.537610112940312e-39
609.0300752506271,1.3643673718280435e-38,-1.2763388747649082e-38,4.5459166313458794e-39
609.0400753339611,1.3633292578544694e-38,-1.2755998996633516e-38,4.554246208976328e-39
609.0500754172951,1.3622885302426686e-38,-1.2748577818339617e-38,4.5625989430266834e-39
609.0600755006292,1.3612451786702618e-38,-1.2741125071668446e-38,4.570974931239101e-39
609.0700755839632,1.3601991927587513e-38,-1.273364061470401e-38,4.5793742719070196e-39
609.0800756672973,1.359150562073213e-38,-1.272612430470793e-38,4.587797063878488e-39
609.0900757506313,1.3580992761218175e-38,-1.271857599811288e-38,4.596243406560813e-39
609.1000758339653,1.3570453243554857e-38,-1.2710995550517193e-38,4.604713399924008e-39
609.1100759172994,1.35598869616746e-38,-1.2703382816678664e-38,4.6132071445049996e-39
609.1200760006334,1.354929380892899e-38,-1.2695737650508445e-38,4.621724741411714e-39
609.1300760839673,1.35386736780851e-38,-1.2688059905065396e-38,4.630266292326764e-39
609.1400761673013,1.352802646132051e-38,-1.2680349432549197e-38,4.6388318995122734e-39
609.1500762506354,1.3517352050219769e-38,-1.2672606084294726e-38,4.647421665813481e-39
609.1600763339694,1.3506650335770257e-38,-1.2664829710765794e-38,4.656035694662897e-39
609.1700764173034,1.349592120835772e-38,-1.2657020161548737e-38,4.664674090084668e-39
609.1800765006375,1.3485164557761719e-38,-1.2649177285345826e-38,4.6733369566990646e-39
609.1900765839715,1.3474380273151947e-38,-1.2641300929969353e-38,4.6820243997262715e-39
609.2000766673056,1.3463568243083465e-38,-1.2633390942334853e-38,4.6907365249910055e-39
609.2100767506396,1.3452728355492397e-38,-1.262544716845458e-38,4.6994734389268965e-39
609.2200768339736,1.3441860497691374e-38,-1.2617469453430993e-38,4.7082352485808837e-39
609.2300769173077,1.3430964556365248e-38,-1.2609457641450122e-38,4.71702206161757e-39
609.2400770006417,1.342004041756686e-38,-1.260141157577513e-38,4.725833986323502e-39
609.2500770839757,1.3409087966711992e-38,-1.2593331098739155e-38,4.734671131612046e-39
609.2600771673098,1.3398107088574747e-38,-1.2585216051738574e-38,4.743533607027984e-39
609.2700772506438,1.3387097667283655e-38,-1.2577066275226525e-38,4.752421522751551e-39
609.2800773339778,1.33760595863161e-38,-1.256888160870543e-38,4.76133498960378e-39
609.2900774173119,1.33649927284943e-38,-1.256066189072047e-38,4.770274119050638e-39
609.3000775006458,1.3353896975980206e-38,-1.2552406958852217e-38,4.77923902320803e-39
609.3100775839798,1.334277221027086e-38,-1.2544116649709757e-38,4.7882298148464205e-39
609.3200776673139,1.3331618312193439e-38,-1.2535790798923303e-38,4.7972466073957975e-39
609.3300777506479,1.332043516190081e-38,-1.252742924113731e-38,4.80628951495008e-39
609.3400778339819,1.330922263886572e-38,-1.251903181000253e-38,4.81535865227283e-39
609.350077917316,1.3297980621877147e-38,-1.2510598338169587e-38,4.82445413480106e-39
609.36007800065,1.3286708989034147e-38,-1.2502128657280695e-38,4.8335760786511485e-39
609.370078083984,1.32754076177411e-38,-1.249362259796239e-38,4.8427246006236395e-39
609.3800781673181,1.3264076384703167e-38,-1.2485079989818361e-38,4.8518998182078546e-39
609.3900782506521,1.3252715165920359e-38,-1.247650066142122e-38,4.8611018495876295e-39
609.4000783339861,1.3241323836683112e-38,-1.2467884440305387e-38,4.870330813645879e-39
609.4100784173202,1.322990227156657e-38,-1.2459231152958889e-38,4.8795868299702e-39
609.4200785006542,1.3218450344425226e-38,-1.245054062481553e-38,4.888870018858144e-39
609.4300785839882,1.3206967928388355e-38,-1.2441812680247566e-38,4.898180501321924e-39
609.4400786673223,1.319545489585355e-38,-1.2433047142556763e-38,4.907518399094666e-39
609.4500787506563,1.3183911118482236e-38,-1.2424243833967197e-38,4.9168838346350124e-39
609.4600788339903,1.317233646719395e-38,-1.241540257561685e-38,4.9262769311327736e-39
609.4700789173243,1.3160730812160613e-38,-1.2406523187549292e-38,4.935697812514572e-39
609.4800790006583,1.314909402280096e-38,-1.239760548870535e-38,4.945146603449427e-39
609.4900790839923,1.3137425967775077e-38,-1.238864929691492e-38,4.9546234293541884e-39
609.5000791673264,1.3125726514979219e-38,-1.2379654428888903e-38,4.964128416398759e-39
609.5100792506604,1.311399553153911e-38,-1.237062070020997e-38,4.9736616915126094e-39
609.5200793339944,1.3102232883804764e-38,-1.2361547925324338e-38,4.983223382390075e-39
609.5300794173285,1.3090438437344923e-38,-1.2352435917533465e-38,4.9928136174958253e-39
609.5400795006625,1.3078612056940647e-38,-1.2343284488984786e-38,5.0024325260712814e-39
609.5500795839965,1.306675360657945e-38,-1.2334093450662977e-38,5.012080238140349e-39
609.5600796673306,1.3054862949449677e-38,-1.2324862612381352e-38,5.021756884515157e-39
609.5700797506646,1.3042939947934648e-38,-1.231559178277298e-38,5.031462596801891e-39
609.5800798339986,1.3030984463605572e-38,-1.2306280769280937e-38,5.041197507407635e-39
609.5900799173327,1.301899635721652e-38,-1.2296929378149938e-38,5.050961749545614e-39
609.6000800006667,1.3006975488697337e-38,-1.22875374144165e-38,5.0607554572420604e-39
609.6100800840007,1.2994921717148317e-38,-1.2278104681900254e-38,5.070578765341751e-39
609.6200801673348,1.298283490083313e-38,-1.226863098319407e-38,5.080431809514812e-39
609.6300802506687,1.297071489717278e-38,-1.2259116119654798e-38,5.090314726262832e-39
609.6400803340027,1.295856156273882e-38,-1.2249559891393372e-38,5.100227652925591e-39
609.6500804173368,1.2946374753247654e-38,-1.223996209726579e-38,5.110170727686819e-39
609.6600805006708,1.2934154323553257e-38,-1.223032253486285e-38,5.1201440895813473e-39
609.6700805840048,1.2921900127640833e-38,-1.222064100050042e-38,5.1301478785014664e-39
609.6800806673389,1.2909612018620264e-38,-1.221091728920972e-38,5.1401822352034424e-39
609.6900807506729,1.2897289848719067e-38,-1.2201151194726927e-38,5.1502473013145025e-39
609.7000808340069,1.288493346927587e-38,-1.21913425094834e-38,5.1603432193393504e-39
609.710080917341,1.287254273073343e-38,-1.218149102459525e-38,5.1704701326671453e-39
609.720081000675,1.28601174826319e-38,-1.217159652985327e-38,5.180628185578172e-39
609.730081084009,1.2847657573601492e-38,-1.2161658813712188e-38,5.1908175232511815e-39
609.7400811673431,1.2835162851355743e-38,-1.2151677663280535e-38,5.201038291769984e-39
609.7500812506771,1.2822633162684332e-38,-1.214165286430977e-38,5.2112906381308415e-39
609.7600813340111,1.2810068353445967e-38,-1.2131584201183905e-38,5.2215747102492766e-39
609.7700814173452,1.2797468268560556e-38,-1.212147145690804e-38,5.231890656968008e-39
609.7800815006792,1.278483275200313e-38,-1.2111314413098565e-38,5.242238628063072e-39
609.7900815840133,1.2772161646795077e-38,-1.2101112849970996e-38,5.252618774252388e-39
609.8000816673472,1.275945479499775e-38,-1.2090866546329734e-38,5.2630312472022606e-39
609.8100817506812,1.2746712037704052e-38,-1.2080575279556097e-38,5.2734761995356813e-39
609.8200818340152,1.2733933215031616e-38,-1.2070238825597785e-38,5.283953784839123e-39
609.8300819173493,1.2721118166114518e-38,-1.2059856958956696e-38,5.29446415767085e-39
609.8400820006833,1.2708266729096186e-38,-1.2049429452678155e-38,5.30500747356796e-39
609.8500820840173,1.2695378741120933e-38,-1.20389560783386e-38,5.315583889054773e-39
609.8600821673514,1.2682454038326556e-38,-1.2028436606034238e-38,5.326193561650279e-39
609.8700822506854,1.2669492455835952e-38,-1.201787080436886e-38,5.3368366498764464e-39
609.8800823340194,1.2656493827749426e-38,-1.200725844044215e-38,5.3475133132658395e-39
609.8900824173535,1.2643457987136304e-38,-1.1996599279837334e-38,5.3582237123700626e-39
609.9000825006875,1.2630384766027246e-38,-1.1985893086609411e-38,5.368968008767391e-39
609.9100825840216,1.261727399540515e-38,-1.1975139623272057e-38,5.3797463650718165e-39
609.9200826673556,1.2604125505197326e-38,-1.1964338650785745e-38,5.390558944940791e-39
609.9300827506896,1.2590939124267268e-38,-1.1953489928545213e-38,5.4014059130835733e-39
609.9400828340237,1.2577714680405405e-38,-1.1942593214366255e-38,5.4122874352702544e-39
609.9500829173577,1.2564452000321382e-38,-1.1931648264473536e-38,5.4232036783396436e-39
609.9600830006917,1.255115090963458e-38,-1.1920654833487036e-38,5.434154810208583e-39
609.9700830840256,1.2537811232865782e-38,-1.1909612674409448e-38,5.4451409998801935e-39
609.9800831673597,1.2524432793428273e-38,-1.189852153861266e-38,5.4561624174529674e-39
609.9900832506937,1.2511015413618895e-38,-1.1887381175824685e-38,5.46721923412949e-39
610.0000833340277,1.249755891460888e-38,-1.1876191334115965e-38,5.4783116222256236e-39
610.0100834173618,1.248406311643499e-38,-1.1864951759886026e-38,5.4894397551793614e-39
610.0200835006958,1.247052783799024e-38,-1.1853662197849634e-38,5.500603807560101e-39
610.0300835840299,1.2456952897014238e-38,-1.184232239102269e-38,5.5118039550781755e-39
610.0400836673639,1.2443338110084311e-38,-1.183093208070867e-38,5.5230403745937407e-39
610.0500837506979,1.242968329260564e-38,-1.1819491006484066e-38,5.5343132441266386e-39
610.060083834032,1.2415988258802073e-38,-1.1807998906184568e-38,5.545622742865543e-39
610.070083917366,1.2402252821706203e-38,-1.179645551589034e-38,5.5569690511778184e-39
610.0800840007,1.2388476793149326e-38,-1.1784860569911218e-38,5.568352350619534e-39
610.0900840840341,1.2374659983752326e-38,-1.1773213800772667e-38,5.579772823944588e-39
610.1000841673681,1.236080220291494e-38,-1.176151493920033e-38,5.591230655115303e-39
610.1100842507021,1.2346903258806687e-38,-1.1749763714105631e-38,5.602726029311773e-39
610.1200843340362,1.2332962958355223e-38,-1.173795985256973e-38,5.6142591329429126e-39
610.1300844173702,1.231898110723749e-38,-1.1726103079829098e-38,5.625830153655819e-39
610.1400845007041,1.2304957509868957e-38,-1.1714193119259782e-38,5.637439280346304e-39
610.1500845840382,1.2290891969392223e-38,-1.1702229692361135e-38,5.649086703170083e-39
610.1600846673722,1.2276784287668197e-38,-1.1690212518741474e-38,5.6607726135518235e-39
610.1700847507062,1.2262634265263875e-38,-1.1678141316100643e-38,5.6724972041972885e-39
610.1800848340403,1.2248441701442416e-38,-1.1666015800215021e-38,5.6842606691030246e-39
610.1900849173743,1.2234206394151866e-38,-1.1653835684920627e-38,5.696063203567847e-39
610.2000850007083,1.2219928140014484e-38,-1.1641600682097143e-38,5.707905004203364e-39
610.2100850840424,1.22056067343149e-38,-1.1629310501650629e-38,5.71978626894575e-39
610.2200851673764,1.2191241970990273e-38,-1.1616964851498021e-38,5.731707197065716e-39
610.2300852507104,1.2176833642617457e-38,-1.1604563437548892e-38,5.743667989181105e-39
610.2400853340445,1.2162381540402406e-38,-1.1592105963689115e-38,5.755668847267548e-39
610.2500854173785,1.2147885454168378e-38,-1.1579592131763332e-38,5.767709974670285e-39
610.2600855007125,1.2133345172344397e-38,-1.1567021641557778e-38,5.779791576115553e-39
610.2700855840466,1.211876048195303e-38,-1.1554394190782143e-38,5.791913857722859e-39
610.2800856673806,1.2104131168599123e-38,-1.1541709475052405e-38,5.8040770270161976e-39
610.2900857507146,1.2089457016457224e-38,-1.1528967187872494e-38,5.8162812929365275e-39
610.3000858340486,1.207473780825949e-38,-1.1516167020615979e-38,5.828526865853923e-39
610.3100859173826,1.205997332528354e-38,-1.1503308662507979e-38,5.8408139575796425e-39
610.3200860007166,1.2045163347339795e-38,-1.1490391800606412e-38,5.8531427813786746e-39
610.3300860840507,1.20303076527595e-38,-1.1477416119783698e-38,5.8655135519818715e-39
610.3400861673847,1.2015406018381533e-38,-1.1464381302707428e-38,5.87792648559896e-39
610.3500862507187,1.2000458219539218e-38,-1.1451287029820852e-38,5.890381799931664e-39
610.3600863340528,1.19854640300486e-38,-1.1438132979324646e-38,5.902879714185564e-39
610.3700864173868,1.1970423222194017e-38,-1.1424918827156262e-38,5.915420449084277e-39
610.3800865007208,1.1955335566715795e-38,-1.1411644246970828e-38,5.928004226881905e-39
610.3900865840549,1.1940200832796484e-38,-1.1398308910121072e-38,5.940631271376636e-39
610.4000866673889,1.192501878804768e-38,-1.1384912485637217e-38,5.953301807924015e-39
610.4100867507229,1.1909789198495713e-38,-1.1371454640206221e-38,5.966016063451042e-39
610.420086834057,1.1894511828568957e-38,-1.1357935038151991e-38,5.978774266469034e-39
610.430086917391,1.1879186441082597e-38,-1.1344353341413558e-38,5.991576647088612e-39
610.440087000725,1.1863812797226005e-38,-1.133070920952531e-38,6.004423437032501e-39
610.4500870840591,1.1848390656547306e-38,-1.1317002299594611e-38,6.017314869650774e-39
610.4600871673931,1.1832919776939414e-38,-1.1303232266280823e-38,6.030251179934773e-39
610.470087250727,1.1817399914626172e-38,-1.1289398761774043e-38,6.043232604531145e-39
610.4800873340611,1.180183082414611e-38,-1.1275501435771991e-38,6.056259381757657e-39
610.4900874173951,1.178621225833943e-38,-1.126153993545928e-38,6.069331751616592e-39
610.5000875007291,1.1770543968331837e-38,-1.1247513905484098e-38,6.082449955810625e-39
610.5100875840632,1.1754825703519604e-38,-1.1233422987935716e-38,6.095614237757776e-39
610.5200876673972,1.1739057211554801e-38,-1.1219266822322118e-38,6.108824842606212e-39
610.5300877507312,1.172323823832923e-38,-1.1205045045546371e-38,6.122082017250182e-39
610.5400878340653,1.1707368527958689e-38,-1.1190757291883094e-38,6.135386010345756e-39
610.5500879173993,1.1691447822768028e-38,-1.117640319295583e-38,6.148737072325726e-39
610.5600880007333,1.1675475863274068e-38,-1.1161982377711832e-38,6.16213545541669e-39
610.5700880840674,1.1659452388170533e-38,-1.1147494472399228e-38,6.175581413654058e-39
610.5800881674014,1.1643377134310643e-38,-1.1132939100541556e-38,6.189075202899311e-39
610.5900882507354,1.1627249836691538e-38,-1.1118315882913836e-38,6.202617080855752e-39
610.6000883340695,1.1611070228436924e-38,-1.1103624437517226e-38,6.216207307085618e-39
610.6100884174035,1.1594838040780892e-38,-1.108886437955429e-38,6.229846143026378e-39
610.6200885007376,1.1578553003050314e-38,-1.107403532140306e-38,6.243533852008237e-39
610.6300885840716,1.1562214842647808e-38,-1.1059136872591558e-38,6.257270699271075e-39
610.6400886674055,1.1545823285034547e-38,-1.1044168639771856e-38,6.271056951981718e-39
610.6500887507395,1.1529378053711593e-38,-1.1029130226692852e-38,6.284892879252358e-39
610.6600888340736,1.1512878870204387e-38,-1.1014021234175786e-38,6.298778752156403e-39
610.6700889174076,1.1496325454042264e-38,-1.0998841260085006e-38,6.312714843748527e-39
610.6800890007416,1.1479717522741774e-38,-1.0983589899302219e-38,6.326701429081513e-39
610.6900890840757,1.1463054791787411e-38,-1.0968266743698198e-38,6.34073878522538e-39
610.7000891674097,1.1446336974613807e-38,-1.0952871382105642e-38,6.354827191285302e-39
610.7100892507437,1.1429563782586943e-38,-1.0937403400291158e-38,6.368966928420313e-39
610.7200893340778,1.1412734924983818e-38,-1.0921862380925665e-38,6.383158279863366e-39
610.7300894174118,1.139585010897503e-38,-1.0906247903557233e-38,6.397401530939055e-39
610.7400895007459,1.1378909039604431e-38,-1.089055954458121e-38,6.411696969083767e-39
610.7500895840799,1.1361911419768908e-38,-1.0874796877210406e-38,6.426044883865733e-39
610.7600896674139,1.1344856950200308e-38,-1.0858959471446976e-38,6.440445567003365e-39
610.770089750748,1.1327745329443331e-38,-1.0843046894050516e-38,6.454899312387024e-39
610.780089834082,1.1310576253836329e-38,-1.0827058708508777e-38,6.46940641609833e-39
610.790089917416,1.1293349417490746e-38,-1.0810994475006927e-38,6.483967176430644e-39
610.8000900007501,1.1276064512270185e-38,-1.0794853750396262e-38,6.498581893910103e-39
610.810090084084,1.12587212277692e-38,-1.0778636088162763e-38,6.513250871316485e-39
610.820090167418,1.1241319251291975e-38,-1.0762341038395143e-38,6.527974413704666e-39
610.830090250752,1.1223858267832011e-38,-1.0745968147753867e-38,6.542752828425069e-39
610.8400903340861,1.120633796004856e-38,-1.0729516959436924e-38,6.557586425146837e-39
610.8500904174201,1.1188758008246202e-38,-1.0712987013148457e-38,6.57247551587846e-39
610.8600905007542,1.117111809035165e-38,-1.0696377845064611e-38,6.587420414990809e-39
610.8700905840882,1.1153417881891835e-38,-1.0679688987800408e-38,6.602421439239122e-39
610.8800906674222,1.1135657055971297e-38,-1.0662919970375945e-38,6.617478907785478e-39
610.8900907507563,1.1117835283248476e-38,-1.0646070318181277e-38,6.632593142222489e-39
610.9000908340903,1.1099952231913029e-38,-1.0629139552942233e-38,6.647764466595944e-39
610.9100909174243,1.1082007567662171e-38,-1.061212719268506e-38,6.662993207428411e-39
610.9200910007584,1.1064000953676932e-38,-1.0595032751700895e-38,6.678279693742995e-39
610.9300910840924,1.1045932050597938e-38,-1.0577855740509696e-38,6.693624257087432e-39
610.9400911674264,1.102780051650161e-38,-1.0560595665824258e-38,6.709027231557949e-39
610.9500912507605,1.1009606006874252e-38,-1.0543252030512232e-38,6.724488953824954e-39
610.9600913340945,1.0991348174589043e-38,-1.0525824333560614e-38,6.740009763156294e-39
610.9700914174284,1.0973026669879563e-38,-1.0508312070036899e-38,6.755590001443435e-39
610.9800915007625,1.0954641140313537e-38,-1.0490714731050227e-38,6.771230013227627e-39
610.9900915840965,1.0936191230769579e-38,-1.0473031803715159e-38,6.786930145723467e-39
611.0000916674305,1.0917676583408676e-38,-1.0455262771110345e-38,6.802690748847045e-39
611.0100917507646,1.089909683764892e-38,-1.0437407112240295e-38,6.81851217524121e-39
611.0200918340986,1.088045163013901e-38,-1.0419464301995313e-38,6.834394780302251e-39
611.0300919174326,1.0861740594730185e-38,-1.0401433811110375e-38,6.850338922207593e-39
611.0400920007667,1.0842963362450043e-38,-1.0383315106125132e-38,6.866344961942231e-39
611.0500920841007,1.0824119561474281e-38,-1.036510764934215e-38,6.88241326332672e-39
611.0600921674347,1.0805208817098685e-38,-1.034681089878482e-38,6.898544193045284e-39
611.0700922507688,1.0786230751711365e-38,-1.0328424308155656e-38,6.914738120673525e-39
611.0800923341028,1.076718498476269e-38,-1.0309947326792085e-38,6.930995418708224e-39
611.0900924174368,1.0748071132739075e-38,-1.0291379399625592e-38,6.947316462594024e-39
611.1000925007709,1.0728888809130299e-38,-1.0272719967134838e-38,6.963701630755444e-39
611.1100925841049,1.0709637624402344e-38,-1.025396846530346e-38,6.980151304624449e-39
611.1200926674389,1.0690317185965859e-38,-1.0235124325573841e-38,6.99666586867168e-39
611.130092750773,1.0670927098146718e-38,-1.0216186974802462e-38,7.013245710436019e-39
611.1400928341069,1.0651466962155046e-38,-1.0197155835213634e-38,7.029891220555527e-39
611.1500929174409,1.0631936376053065e-38,-1.0178030324352071e-38,7.046602792799254e-39
611.160093000775,1.061233493472541e-38,-1.0158809855037365e-38,7.063380824097316e-39
611.170093084109,1.0592662229845808e-38,-1.0139493835314916e-38,7.080225714573877e-39
611.180093167443,1.0572917849845532e-38,-1.0120081668408434e-38,7.097137867578714e-39
611.1900932507771,1.0553101379880095e-38,-1.0100572752670238e-38,7.114117689720521e-39
611.2000933341111,1.0533212401797033e-38,-1.0080966481532789e-38,7.131165590899082e-39
611.2100934174451,1.051325049410166e-38,-1.0061262243457785e-38,7.14828198433937e-39
611.2200935007792,1.049321523192367e-38,-1.0041459421885924e-38,7.165467286624992e-39
611.2300935841132,1.0473106186982828e-38,-1.0021557395185491e-38,7.182721917732497e-39
611.2400936674472,1.0452922927553876e-38,-1.0001555536600181e-38,7.200046301066291e-39
611.2500937507813,1.0432665018431591e-38,-9.981453214196637e-39,7.217440863493575e-39
611.2600938341153,1.0412332020895621e-38,-9.961249790811597e-39,7.234906035379506e-39
611.2700939174493,1.0391923492673884e-38,-9.940944623997382e-39,7.252442250623779e-39
611.2800940007834,1.0371438987906911e-38,-9.920537065968224e-39,7.270049946696198e-39
611.2900940841174,1.0350878057109738e-38,-9.900026463543822e-39,7.287729564674588e-39
611.3000941674514,1.0330240247135466e-38,-9.879412158094219e-39,7.305481549281461e-39
611.3100942507854,1.0309525101137832e-38,-9.858693485483718e-39,7.323306348921269e-39
611.3200943341194,1.0288732158531373e-38,-9.83786977601193e-39,7.341204415720106e-39
611.3300944174534,1.0267860954954002e-38,-9.816940354357153e-39,7.359176205563195e-39
611.3400945007875,1.0246911022227592e-38,-9.795904539517395e-39,7.377222178134263e-39
611.3500945841215,1.0225881888317651e-38,-9.774761644750357e-39,7.395342796955741e-39
611.3600946674555,1.0204773077293284e-38,-9.753510977513294e-39,7.413538529428763e-39
611.3700947507896,1.0183584109287488e-38,-9.732151839403157e-39,7.431809846873032e-39
611.3800948341236,1.0162314500453547e-38,-9.710683526092415e-39,7.450157224569936e-39
611.3900949174576,1.0140963762925757e-38,-9.689105327269059e-39,7.468581141802215e-39
611.4000950007917,1.011953140477566e-38,-9.667416526571746e-39,7.48708208189747e-39
611.4100950841257,1.0098016929969427e-38,-9.645616401525903e-39,7.50566053227072e-39
611.4200951674597,1.0076419838325149e-38,-9.623704223479463e-39,7.524316984467185e-39
611.4300952507938,1.0054739625467648e-38,-9.601679257535747e-39,7.543051934207269e-39
611.4400953341278,1.0032975782784813e-38,-9.579540762487792e-39,7.561865881430248e-39
611.4500954174619,1.0011127797382345e-38,-9.557287990750592e-39,7.580759330339476e-39
611.4600955007959,9.989195152038826e-39,-9.534920188293412e-39,7.599732789447426e-39
611.4700955841299,9.967177325157415e-39,-9.51243659456863e-39,7.618786771623526e-39
611.4800956674638,9.945073790721625e-39,-9.48983644244409e-39,7.637921794138817e-39
611.4900957507979,9.922884018245397e-39,-9.467118958129696e-39,7.657138378715425e-39
611.5000958341319,9.900607472727203e-39,-9.444283361107454e-39,7.676437051572714e-39
