time_s,x_m,vx_m_per_s,Fx_n,effective_field_proxy_x_t,quantization_axis_x,y_m,vy_m_per_s,Fy_n,effective_field_proxy_y_t,quantization_axis_y,z_m,vz_m_per_s,Fz_n,effective_field_proxy_z_t,quantization_axis_z,radius_m,speed_m_per_s,total_780_scattering_rate_per_s,reference_vector_shift_hz,applied_reference_transition_shift_hz,total_trapping_intensity_w_per_m2
0.00036875000000000086,0.006703606201643668,-16.713345543604838,1.0749795059246891e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.590105724469648e-07,-0.0034037315823551226,5.1457525182746425e-25,0.0,1.0,0.0067036062340363025,16.713345890195786,16876952.014916506,0.0,0.0,0.0
0.00037000000000000086,0.0066828309069779535,-16.620235732571672,1.0916029220307035e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.632749885460122e-07,-0.0034115328792379933,5.206469083834115e-25,0.0,1.0,0.006682830939893174,16.620236082703784,17106442.206719775,0.0,0.0,0.0
0.00037125000000000087,0.006662173799381427,-16.525686077221636,1.1086890843422791e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.675490905287712e-07,-0.0034192815862071524,5.266646500527308e-25,0.0,1.0,0.0066621738328256006,16.52568643095843,17341365.272042766,0.0,0.0,0.0
0.00037250000000000087,0.006641636728760685,-16.429656496593637,1.1262533340993594e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.71832813241582e-07,-0.0034269781702487043,5.32625384605287e-25,0.0,1.0,0.00664163676274021,16.429656854001575,17581900.09603599,0.0,0.0,0.0
0.00037375000000000087,0.006621221596784512,-16.332105580938496,1.1443110266982547e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.761260921479974e-07,-0.0034346231251322344,5.385261325936173e-25,0.0,1.0,0.006621221631305822,16.33210594208715,17828226.62438512,0.0,0.0,0.0
0.0003750000000000009,0.006600930358546395,-16.232990590492804,1.1628774059828838e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.804288633610398e-07,-0.003442216970433943,5.443640499533914e-25,0.0,1.0,0.006600930393615955,16.232990955455055,18080524.52106136,0.0,0.0,0.0
0.0003762500000000009,0.006580765024214969,-16.132267465141062,1.1819674490798885e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.847410636739949e-07,-0.003449760250364014,5.501364533293276e-25,0.0,1.0,0.006580765059839271,16.132267833993293,18338971.49654519,0.0,0.0,0.0
0.0003775000000000009,0.0065607276606555725,-16.02989084751753,1.2015956760949249e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.890626305894632e-07,-0.003457253532374629,5.558408484713194e-25,0.0,1.0,0.00656072769684114,16.02989122033984,18603741.241645068,0.0,0.0,0.0
0.0003787500000000009,0.006540820393002333,-15.925814122591293,1.2217759179723505e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.933935023463658e-07,-0.003464697405522024,5.614749620684219e-25,0.0,1.0,0.0065408204297557155,15.925814499467723,18875000.89026635,0.0,0.0,0.0
0.0003800000000000009,0.006521045406155636,-15.819989477358245,1.2425210346458914e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.977336179445568e-07,-0.0034720924785528145,5.67036777443233e-25,0.0,1.0,0.0065210454434834085,15.819989858377019,19152907.920836866,0.0,0.0,0.0
